year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,games_played
2015,Kevin Johnson,Kevin,Johnson,CB,6,0.0000,72.0000,188,0.0000,0.0000,4.5200,0.0000,0.0000,3.8900,6.7900,41.5000,130,0,0,Wake Forest,,0,0,0,5.9,16
2015,Kevin Johnson,Kevin,Johnson,CB,6,0.0000,72.0000,188,0.0000,0.0000,4.5200,0.0000,0.0000,3.8900,6.7900,41.5000,130,0,0,Wake Forest,,0,0,0,5.9,16
2015,Kevin Johnson,Kevin,Johnson,CB,6,0.0000,72.0000,188,0.0000,0.0000,4.5200,0.0000,0.0000,3.8900,6.7900,41.5000,130,0,0,Wake Forest,,0,0,0,5.9,16
2015,Kevin Johnson,Kevin,Johnson,CB,6,0.0000,72.0000,188,0.0000,0.0000,4.5200,0.0000,0.0000,3.8900,6.7900,41.5000,130,0,0,Wake Forest,,0,0,0,5.9,16
2015,Will Johnson,Will,Johnson,P,6,2.0000,74.0000,206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Texas St.,,0,0,0,0.0,16
2015,Will Johnson,Will,Johnson,P,6,2.0000,74.0000,206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Texas St.,,0,0,0,0.0,16
2015,Will Johnson,Will,Johnson,P,6,2.0000,74.0000,206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Texas St.,,0,0,0,0.0,15
2015,Will Johnson,Will,Johnson,P,6,2.0000,74.0000,206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Texas St.,,0,0,0,0.0,16
2015,Matt Jones,Matt,Jones,RB,6,2.0000,74.0000,231,0.0000,0.0000,4.6100,0.0000,0.0000,4.2000,0.0000,31.5000,112,20,0,Florida,,0,0,0,5.3,7
2015,Matt Jones,Matt,Jones,RB,6,2.0000,74.0000,231,0.0000,0.0000,4.6100,0.0000,0.0000,4.2000,0.0000,31.5000,112,20,0,Florida,,0,0,0,5.3,13
2015,Taiwan Jones,Taiwan,Jones,ILB,6,3.0000,75.0000,245,0.0000,0.0000,4.9500,0.0000,0.0000,4.3300,7.2500,32.0000,115,19,0,Michigan St.,,0,0,0,5.4,13
2015,Taiwan Jones,Taiwan,Jones,ILB,6,3.0000,75.0000,245,0.0000,0.0000,4.9500,0.0000,0.0000,4.3300,7.2500,32.0000,115,19,0,Michigan St.,,0,0,0,5.4,12
2015,Taiwan Jones,Taiwan,Jones,ILB,6,3.0000,75.0000,245,0.0000,0.0000,4.9500,0.0000,0.0000,4.3300,7.2500,32.0000,115,19,0,Michigan St.,,0,0,0,5.4,1
2015,Taiwan Jones,Taiwan,Jones,ILB,6,3.0000,75.0000,245,0.0000,0.0000,4.9500,0.0000,0.0000,4.3300,7.2500,32.0000,115,19,0,Michigan St.,,0,0,0,5.4,16
2015,Taiwan Jones,Taiwan,Jones,ILB,6,3.0000,75.0000,245,0.0000,0.0000,4.9500,0.0000,0.0000,4.3300,7.2500,32.0000,115,19,0,Michigan St.,,0,0,0,5.4,14
2015,Taiwan Jones,Taiwan,Jones,ILB,6,3.0000,75.0000,245,0.0000,0.0000,4.9500,0.0000,0.0000,4.3300,7.2500,32.0000,115,19,0,Michigan St.,,0,0,0,5.4,10
2015,Ben Koyack,Ben,Koyack,TE,6,5.0000,77.0000,255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Notre Dame,,0,0,0,5.4,14
2015,Tyler Kroft,Tyler,Kroft,TE,6,5.0000,77.0000,246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17,0,Rutgers,,0,0,0,5.4,14
2015,Tyler Kroft,Tyler,Kroft,TE,6,5.0000,77.0000,246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17,0,Rutgers,,0,0,0,5.4,16
2015,Jeremy Langford,Jeremy,Langford,RB,6,0.0000,72.0000,208,0.0000,0.0000,4.4200,0.0000,0.0000,4.3200,7.2200,34.5000,118,0,0,Michigan St.,,0,0,0,5.3,12
2015,Jeremy Langford,Jeremy,Langford,RB,6,0.0000,72.0000,208,0.0000,0.0000,4.4200,0.0000,0.0000,4.3200,7.2200,34.5000,118,0,0,Michigan St.,,0,0,0,5.3,16
2015,Tyler Lockett,Tyler,Lockett,WR,5,10.0000,70.0000,182,0.0000,0.0000,4.4000,0.0000,0.0000,4.0700,6.8900,35.5000,121,0,0,Kansas St.,,0,0,0,5.5,15
2015,Tyler Lockett,Tyler,Lockett,WR,5,10.0000,70.0000,182,0.0000,0.0000,4.4000,0.0000,0.0000,4.0700,6.8900,35.5000,121,0,0,Kansas St.,,0,0,0,5.5,16
2015,Terrence Magee,Terrence,Magee,RB,5,8.0000,68.0000,213,0.0000,0.0000,0.0000,0.0000,0.0000,4.3700,7.5200,37.0000,115,22,0,LSU,,0,0,0,5.2,2
2015,Terrence Magee,Terrence,Magee,RB,5,8.0000,68.0000,213,0.0000,0.0000,0.0000,0.0000,0.0000,4.3700,7.5200,37.0000,115,22,0,LSU,,0,0,0,5.2,4
2015,Marcus Mariota,Marcus,Mariota,QB,6,4.0000,76.0000,222,0.0000,0.0000,4.5200,0.0000,0.0000,4.1100,6.8700,36.0000,121,0,0,Oregon,,0,0,0,6.4,15
2015,Marcus Mariota,Marcus,Mariota,QB,6,4.0000,76.0000,222,0.0000,0.0000,4.5200,0.0000,0.0000,4.1100,6.8700,36.0000,121,0,0,Oregon,,0,0,0,6.4,12
2015,Tre McBride,Tre,McBride,WR,6,0.0000,72.0000,210,0.0000,0.0000,4.4100,0.0000,0.0000,4.0800,6.9600,38.0000,122,16,0,William & Mary,,0,0,0,5.3,2
2015,Tre McBride,Tre,McBride,WR,6,0.0000,72.0000,210,0.0000,0.0000,4.4100,0.0000,0.0000,4.0800,6.9600,38.0000,122,16,0,William & Mary,,0,0,0,5.3,7
2015,Ty Montgomery,Ty,Montgomery,WR,6,0.0000,72.0000,221,0.0000,0.0000,4.5500,0.0000,0.0000,4.2100,6.9700,40.5000,121,0,0,Stanford,,0,0,0,5.6,15
2015,Ty Montgomery,Ty,Montgomery,WR,6,0.0000,72.0000,221,0.0000,0.0000,4.5500,0.0000,0.0000,4.2100,6.9700,40.5000,121,0,0,Stanford,,0,0,0,5.6,6
2015,Marcus Murphy,Marcus,Murphy,RB,5,8.0000,68.0000,193,0.0000,0.0000,4.6100,0.0000,0.0000,4.4000,0.0000,29.0000,109,11,0,Missouri,,0,0,0,5.3,3
2015,Marcus Murphy,Marcus,Murphy,RB,5,8.0000,68.0000,193,0.0000,0.0000,4.6100,0.0000,0.0000,4.4000,0.0000,29.0000,109,11,0,Missouri,,0,0,0,5.3,13
2015,J.J. Nelson,J.J.,Nelson,WR,5,10.0000,70.0000,156,0.0000,0.0000,4.2800,0.0000,0.0000,4.1500,7.0200,36.0000,127,0,0,UAB,,0,0,0,4.9,15
2015,J.J. Nelson,J.J.,Nelson,WR,5,10.0000,70.0000,156,0.0000,0.0000,4.2800,0.0000,0.0000,4.1500,7.0200,36.0000,127,0,0,UAB,,0,0,0,4.9,11
2015,Nick O'Leary,Nick,O'Leary,TE,6,3.0000,75.0000,252,0.0000,0.0000,4.9300,0.0000,0.0000,4.5000,0.0000,30.5000,110,21,0,Florida St.,,0,0,0,5.4,16
2015,Nick O'Leary,Nick,O'Leary,TE,6,3.0000,75.0000,252,0.0000,0.0000,4.9300,0.0000,0.0000,4.5000,0.0000,30.5000,110,21,0,Florida St.,,0,0,0,5.4,4
2015,DeVante Parker,DeVante,Parker,WR,6,3.0000,75.0000,209,0.0000,0.0000,4.4500,0.0000,0.0000,0.0000,0.0000,36.5000,125,17,0,Louisville,,0,0,0,6.2,15
2015,DeVante Parker,DeVante,Parker,WR,6,3.0000,75.0000,209,0.0000,0.0000,4.4500,0.0000,0.0000,0.0000,0.0000,36.5000,125,17,0,Louisville,,0,0,0,6.2,14
2015,Breshad Perriman,Breshad,Perriman,WR,6,2.0000,74.0000,212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Central Florida,,0,0,0,5.8,16
2015,Breshad Perriman,Breshad,Perriman,WR,6,2.0000,74.0000,212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,Central Florida,,0,0,0,5.8,0
2015,MyCole Pruitt,MyCole,Pruitt,TE,6,2.0000,74.0000,251,0.0000,0.0000,4.5800,0.0000,0.0000,4.3700,0.0000,38.0000,118,17,0,Southern Illinois,,0,0,0,5.0,2
2015,MyCole Pruitt,MyCole,Pruitt,TE,6,2.0000,74.0000,251,0.0000,0.0000,4.5800,0.0000,0.0000,4.3700,0.0000,38.0000,118,17,0,Southern Illinois,,0,0,0,5.0,2
2015,MyCole Pruitt,MyCole,Pruitt,TE,6,2.0000,74.0000,251,0.0000,0.0000,4.5800,0.0000,0.0000,4.3700,0.0000,38.0000,118,17,0,Southern Illinois,,0,0,0,5.0,16
2015,Thomas Rawls,Thomas,Rawls,RB,5,9.0000,69.0000,215,0.0000,0.0000,4.6500,0.0000,0.0000,0.0000,0.0000,35.5000,116,15,0,Central Michigan,,0,0,0,5.5,9
2015,Thomas Rawls,Thomas,Rawls,RB,5,9.0000,69.0000,215,0.0000,0.0000,4.6500,0.0000,0.0000,0.0000,0.0000,35.5000,116,15,0,Central Michigan,,0,0,0,5.5,13
